x,y,z,Bx,By,Bz
180.0,60.0,-4.0,0.0002143,0.000095,0.7716646
180.0,60.0,-2.0,0.0001090,0.00005586,0.7717291
180.0,60.0,0.0,0.00000000,0.000000,0.7717521
180.0,60.0,2.0,-0.0001090,-0.00005586,0.7717291
180.0,60.0,4.0,-0.0002143,-0.000095,0.7716646
180.0,60.0,6.0,-0.0003092,-0.00009882,0.7715728
180.0,60.0,8.0,-0.0003813,-0.000042,0.7714796
180.0,60.0,10.0,-0.0004097,0.00010529,0.7714257
180.0,60.0,12.0,-0.0003654,0.000393,0.7714671
180.0,60.0,14.0,-0.0002198,0.00089805,0.7716636
180.0,60.0,16.0,0.0000223,0.001780,0.7720298
180.0,60.0,18.0,0.0001967,0.00358228,0.7724235
180.0,60.0,20.0,0.1402267,-0.587940,0.7739283
180.0,70.0,-20.0,-0.1358752,0.59609138,0.7843622
180.0,70.0,-18.0,0.0039120,-0.000185,0.7799966
180.0,70.0,-16.0,0.0030174,0.00004070,0.7768323
180.0,70.0,-14.0,0.0022412,0.000195,0.7746785
180.0,70.0,-12.0,0.0016125,0.00028265,0.7732948
180.0,70.0,-10.0,0.0011274,0.000312,0.7724533
180.0,70.0,-8.0,0.0007642,0.00029801,0.7719697
180.0,70.0,-6.0,0.0004955,0.000249,0.7717089
180.0,70.0,-4.0,0.0002945,0.00017838,0.7715791
180.0,70.0,-2.0,0.0001367,0.000092,0.7715223
180.0,70.0,0.0,0.00000000,0.0000000,0.7715066
180.0,70.0,2.0,-0.0001367,-0.000092,0.7715223
180.0,70.0,4.0,-0.0002945,-0.00017838,0.7715791
180.0,70.0,6.0,-0.0004955,-0.000249,0.7717089
180.0,70.0,8.0,-0.0007642,-0.00029801,0.7719697
180.0,70.0,10.0,-0.0011274,-0.000312,0.7724533
180.0,70.0,12.0,-0.0016125,-0.00028265,0.7732948
180.0,70.0,14.0,-0.0022412,-0.000195,0.7746785
180.0,70.0,16.0,-0.0030174,-0.00004070,0.7768323
180.0,70.0,18.0,-0.0039120,0.000185,0.7799966
180.0,70.0,20.0,0.1358752,-0.59609138,0.7843622
180.0,80.0,-20.0,-0.1319594,0.605456,0.7808691
180.0,80.0,-18.0,0.0065109,0.00709753,0.7764318
180.0,80.0,-16.0,0.0045130,0.005448,0.7736036
180.0,80.0,-14.0,0.0029681,0.00407956,0.7719670
180.0,80.0,-12.0,0.0018727,0.003008,0.7710932
180.0,80.0,-10.0,0.0011365,0.00218910,0.7706681
180.0,80.0,-8.0,0.0006606,0.001561,0.7704920
180.0,80.0,-6.0,0.0003637,0.00106924,0.7704434
180.0,80.0,-4.0,0.0001842,0.000667,0.7704495
180.0,80.0,-2.0,0.0000755,0.00032087,0.7704679
180.0,80.0,0.0,0.00000000,0.000000,0.7704763
180.0,80.0,2.0,-0.0000755,-0.00032087,0.7704679
180.0,80.0,4.0,-0.0001842,-0.000667,0.7704495
180.0,80.0,6.0,-0.0003637,-0.00106924,0.7704434
180.0,80.0,8.0,-0.0006606,-0.001561,0.7704920
180.0,80.0,10.0,-0.0011365,-0.00218910,0.7706681
180.0,80.0,12.0,-0.0018727,-0.003008,0.7710932
180.0,80.0,14.0,-0.0029681,-0.00407956,0.7719670
180.0,80.0,16.0,-0.0045130,-0.005448,0.7736036
180.0,80.0,18.0,-0.0065109,-0.00709753,0.7764318
180.0,80.0,20.0,0.1319594,-0.605456,0.7808691
180.0,90.0,-20.0,-0.1278269,0.61676284,0.7598162
180.0,90.0,-18.0,0.0095692,0.011451,0.7587399
180.0,90.0,-16.0,0.0059043,0.00726219,0.7610591
180.0,90.0,-14.0,0.0034377,0.004917,0.7632472
180.0,90.0,-12.0,0.0019190,0.00343344,0.7649619
180.0,90.0,-10.0,0.0010025,0.002422,0.7662505
180.0,90.0,-8.0,0.0004672,0.00169562,0.7672024
180.0,90.0,-6.0,0.0001766,0.001146,0.7678866
180.0,90.0,-4.0,0.0000417,0.00071019,0.7683487
180.0,90.0,-2.0,-0.00000000,0.000339,0.7686163
180.0,90.0,0.0,0.00000000,0.0000000,0.7687040
180.0,90.0,2.0,0.00000000,-0.000339,0.7686163
180.0,90.0,4.0,-0.0000417,-0.00071019,0.7683487
180.0,90.0,6.0,-0.0001766,-0.001146,0.7678866
180.0,90.0,8.0,-0.0004672,-0.00169562,0.7672024
180.0,90.0,10.0,-0.0010025,-0.002422,0.7662505
180.0,90.0,12.0,-0.0019190,-0.00343344,0.7649619
180.0,90.0,14.0,-0.0034377,-0.004917,0.7632472
180.0,90.0,16.0,-0.0059043,-0.00726219,0.7610591
180.0,90.0,18.0,-0.0095692,-0.011451,0.7587399
180.0,90.0,20.0,0.1278269,-0.61676284,0.7598162
180.0,100.0,-20.0,-0.0021393,-0.005853,0.7313930
180.0,100.0,-18.0,0.0046137,0.00017683,0.7467410
180.0,100.0,-16.0,0.0030290,0.000635,0.7545597
180.0,100.0,-14.0,0.0015368,0.00065281,0.7589237
180.0,100.0,-12.0,0.0005413,0.000573,0.7618110
180.0,100.0,-10.0,-0.0000449,0.00046310,0.7638556
180.0,100.0,-8.0,-0.0003313,0.000350,0.7653308
180.0,100.0,-6.0,-0.0004072,0.00024714,0.7663785
180.0,100.0,-4.0,-0.0003423,0.000156,0.7670804
180.0,100.0,-2.0,-0.0001915,0.00007543,0.7674844
180.0,100.0,0.0,0.00000000,0.000000,0.7676164
180.0,100.0,2.0,0.0001915,-0.00007543,0.7674844
180.0,100.0,4.0,0.0003423,-0.000156,0.7670804
180.0,100.0,6.0,0.0004072,-0.00024714,0.7663785
180.0,100.0,8.0,0.0003313,-0.000350,0.7653308
180.0,100.0,10.0,0.0000449,-0.00046310,0.7638556
180.0,100.0,12.0,-0.0005413,-0.000573,0.7618110
180.0,100.0,14.0,-0.0015368,-0.00065281,0.7589237
180.0,100.0,16.0,-0.0030290,-0.000635,0.7545597
180.0,100.0,18.0,-0.0046137,-0.00017683,0.7467410
180.0,100.0,20.0,0.0021393,0.005853,0.7313930
180.0,110.0,-20.0,-0.0100900,-0.00527933,0.7564495
180.0,110.0,-18.0,-0.0078143,-0.003810,0.7570644
180.0,110.0,-16.0,-0.0061405,-0.00275633,0.7588196
180.0,110.0,-14.0,-0.0049953,-0.002073,0.7608990
180.0,110.0,-12.0,-0.0041430,-0.00161410,0.7628544
180.0,110.0,-10.0,-0.0034119,-0.001266,0.7645131
180.0,110.0,-8.0,-0.0027195,-0.00097400,0.7658309
180.0,110.0,-6.0,-0.0020362,-0.000709,0.7668152
180.0,110.0,-4.0,-0.0013554,-0.00046332,0.7674909
180.0,110.0,-2.0,-0.0006768,-0.000228,0.7678838
180.0,110.0,0.0,0.00000000,0.0000000,0.7680125
180.0,110.0,2.0,0.0006768,0.000228,0.7678838
180.0,110.0,4.0,0.0013554,0.00046332,0.7674909
180.0,110.0,6.0,0.0020362,0.000709,0.7668152
180.0,110.0,8.0,0.0027195,0.00097400,0.7658309
180.0,110.0,10.0,0.0034119,0.001266,0.7645131
180.0,110.0,12.0,0.0041430,0.00161410,0.7628544
180.0,110.0,14.0,0.0049953,0.002073,0.7608990
180.0,110.0,16.0,0.0061405,0.00275633,0.7588196
180.0,110.0,18.0,0.0078143,0.003810,0.7570644
180.0,110.0,20.0,0.0100900,0.00527933,0.7564495
180.0,120.0,-20.0,-0.0138299,-0.002586,0.7574858
180.0,120.0,-18.0,-0.0131251,-0.00348653,0.7586087
180.0,120.0,-16.0,-0.0118720,-0.003861,0.7606156
180.0,120.0,-14.0,-0.0102697,-0.00377664,0.7628934
180.0,120.0,-12.0,-0.0085184,-0.003374,0.7650022
180.0,120.0,-10.0,-0.0067770,-0.00280373,0.7667219
180.0,120.0,-8.0,-0.0051460,-0.002179,0.7680005
180.0,120.0,-6.0,-0.0036694,-0.00157175,0.7688785
180.0,120.0,-4.0,-0.0023458,-0.001008,0.7694307
180.0,120.0,-2.0,-0.0011408,-0.00049085,0.7697290
180.0,120.0,0.0,0.00000000,0.000000,0.7698227
180.0,120.0,2.0,0.0011408,0.00049085,0.7697290
180.0,120.0,4.0,0.0023458,0.001008,0.7694307
180.0,120.0,6.0,0.0036694,0.00157175,0.7688785
180.0,120.0,8.0,0.0051460,0.002179,0.7680005
180.0,120.0,10.0,0.0067770,0.00280373,0.7667219
180.0,120.0,12.0,0.0085184,0.003374,0.7650022
180.0,120.0,14.0,0.0102697,0.00377664,0.7628934
180.0,120.0,16.0,0.0118720,0.003861,0.7606156
180.0,120.0,18.0,0.0131251,0.00348653,0.7586087
180.0,120.0,20.0,0.0138299,0.002586,0.7574858
180.0,130.0,-20.0,-0.0197857,-0.00525325,0.7352708
180.0,130.0,-18.0,-0.0175517,-0.011864,0.7506856
180.0,130.0,-16.0,-0.0163632,-0.01121070,0.7605463
180.0,130.0,-14.0,-0.0137053,-0.009262,0.7667999
180.0,130.0,-12.0,-0.0105900,-0.00702928,0.7704240
180.0,130.0,-10.0,-0.0076840,-0.004993,0.7722324
180.0,130.0,-8.0,-0.0052681,-0.00334033,0.7729130
180.0,130.0,-6.0,-0.0033912,-0.002092,0.7729830
180.0,130.0,-4.0,-0.0019809,-0.00118939,0.7728035
180.0,130.0,-2.0,-0.0009042,-0.000531,0.7726087
180.0,130.0,0.0,0.00000000,0.0000000,0.7725297
180.0,130.0,2.0,0.0009042,0.000531,0.7726087
180.0,130.0,4.0,0.0019809,0.00118939,0.7728035
180.0,130.0,6.0,0.0033912,0.002092,0.7729830
180.0,130.0,8.0,0.0052681,0.00334033,0.7729130
180.0,130.0,10.0,0.0076840,0.004993,0.7722324
180.0,130.0,12.0,0.0105900,0.00702928,0.7704240
180.0,130.0,14.0,0.0137053,0.009262,0.7667999
180.0,130.0,16.0,0.0163632,0.01121070,0.7605463
180.0,130.0,18.0,0.0175517,0.011864,0.7506856
180.0,130.0,20.0,0.0197857,0.00525325,0.7352708
180.0,140.0,-20.0,-0.3062497,0.613534,0.7193127
180.0,140.0,-18.0,-0.0472552,-0.04673521,0.7892957
180.0,140.0,-16.0,-0.0259475,-0.026506,0.7964339
180.0,140.0,-14.0,-0.0138233,-0.01473182,0.7948622
180.0,140.0,-12.0,-0.0063675,-0.007429,0.7908895
180.0,140.0,-10.0,-0.0018488,-0.00295961,0.7863028
180.0,140.0,-8.0,0.0006267,-0.000431,0.7819088
180.0,140.0,-6.0,0.0016402,0.00073733,0.7781578
180.0,140.0,-4.0,0.0016327,0.000975,0.7753215
180.0,140.0,-2.0,0.0009748,0.00062863,0.7735622
180.0,140.0,0.0,0.00000000,0.000000,0.7729667
180.0,140.0,2.0,-0.0009748,-0.00062863,0.7735622
180.0,140.0,4.0,-0.0016327,-0.000975,0.7753215
180.0,140.0,6.0,-0.0016402,-0.00073733,0.7781578
180.0,140.0,8.0,-0.0006267,0.000431,0.7819088
180.0,140.0,10.0,0.0018488,0.00295961,0.7863028
180.0,140.0,12.0,0.0063675,0.007429,0.7908895
180.0,140.0,14.0,0.0138233,0.01473182,0.7948622
180.0,140.0,16.0,0.0259475,0.026506,0.7964339
180.0,140.0,18.0,0.0472552,0.04673521,0.7892957
180.0,140.0,20.0,0.3062497,-0.613534,0.7193127
180.0,150.0,-20.0,-0.0302690,0.61504468,0.9234226
180.0,150.0,-18.0,0.0077405,0.004042,0.8880206
180.0,150.0,-16.0,0.0143822,0.01018527,0.8575649
180.0,150.0,-14.0,0.0191886,0.014702,0.8325420
180.0,150.0,-12.0,0.0214470,0.01698230,0.8122076
180.0,150.0,-10.0,0.0212958,0.017148,0.7958353
180.0,150.0,-8.0,0.0191758,0.01558991,0.7829367
180.0,150.0,-6.0,0.0155713,0.012731,0.7731902
180.0,150.0,-4.0,0.0109245,0.00896196,0.7663759
180.0,150.0,-2.0,0.0056206,0.004619,0.7623455
180.0,150.0,0.0,0.00000000,0.0000000,0.7610116
180.0,150.0,2.0,-0.0056206,-0.004619,0.7623455
180.0,150.0,4.0,-0.0109245,-0.00896196,0.7663759
180.0,150.0,6.0,-0.0155713,-0.012731,0.7731902
180.0,150.0,8.0,-0.0191758,-0.01558991,0.7829367
180.0,150.0,10.0,-0.0212958,-0.017148,0.7958353
180.0,150.0,12.0,-0.0214470,-0.01698230,0.8122076
180.0,150.0,14.0,-0.0191886,-0.014702,0.8325420
180.0,150.0,16.0,-0.0143822,-0.01018527,0.8575649
180.0,150.0,18.0,-0.0077405,-0.004042,0.8880206
180.0,150.0,20.0,0.0302690,-0.61504468,0.9234226
180.0,160.0,-20.0,0.0539430,0.697050,0.9468653
180.0,160.0,-18.0,0.0898011,0.08280784,0.9027727
180.0,160.0,-16.0,0.0885817,0.080868,0.8609430
180.0,160.0,-14.0,0.0828042,0.07507445,0.8242473
180.0,160.0,-12.0,0.0738988,0.066674,0.7938572
180.0,160.0,-10.0,0.0630829,0.05671508,0.7697144
180.0,160.0,-8.0,0.0511826,0.045898,0.7512121
180.0,160.0,-6.0,0.0386981,0.03463997,0.7376400
180.0,160.0,-4.0,0.0259136,0.023168,0.7283873
180.0,160.0,-2.0,0.0129852,0.01160137,0.7230111
180.0,160.0,0.0,0.00000000,0.000000,0.7212480
180.0,160.0,2.0,-0.0129852,-0.01160137,0.7230111
180.0,160.0,4.0,-0.0259136,-0.023168,0.7283873
180.0,160.0,6.0,-0.0386981,-0.03463997,0.7376400
180.0,160.0,8.0,-0.0511826,-0.045898,0.7512121
180.0,160.0,10.0,-0.0630829,-0.05671508,0.7697144
180.0,160.0,12.0,-0.0738988,-0.066674,0.7938572
180.0,160.0,14.0,-0.0828042,-0.07507445,0.8242473
180.0,160.0,16.0,-0.0885817,-0.080868,0.8609430
180.0,160.0,18.0,-0.0898011,-0.08280784,0.9027727
180.0,160.0,20.0,-0.0539430,-0.697050,0.9468653
180.0,170.0,-20.0,0.2152515,0.85099196,0.9990477
180.0,170.0,-18.0,0.2437222,0.22845564,0.8698442
180.0,170.0,-16.0,0.2078922,0.194840,0.7858292
180.0,170.0,-14.0,0.1711472,0.16061056,0.7360572
180.0,170.0,-12.0,0.1388907,0.130474,0.7041540
180.0,170.0,-10.0,0.1106910,0.10405331,0.6823920
180.0,170.0,-8.0,0.0855184,0.080422,0.6671279
180.0,170.0,-6.0,0.0624911,0.05878033,0.6564873
180.0,170.0,-4.0,0.0409174,0.038492,0.6494390
180.0,170.0,-2.0,0.0202436,0.01904486,0.6454061
180.0,170.0,0.0,0.00000000,0.000000,0.6440924
180.0,170.0,2.0,-0.0202436,-0.01904486,0.6454061
180.0,170.0,4.0,-0.0409174,-0.038492,0.6494390
180.0,170.0,6.0,-0.0624911,-0.05878033,0.6564873
180.0,170.0,8.0,-0.0855184,-0.080422,0.6671279
180.0,170.0,10.0,-0.1106910,-0.10405331,0.6823920
180.0,170.0,12.0,-0.1388907,-0.130474,0.7041540
180.0,170.0,14.0,-0.1711472,-0.16061056,0.7360572
180.0,170.0,16.0,-0.2078922,-0.194840,0.7858292
180.0,170.0,18.0,-0.2437222,-0.22845564,0.8698442
180.0,170.0,20.0,-0.2152515,-0.850991,0.9990477
180.0,180.0,-20.0,0.3221975,0.32157623,0.3919122
180.0,180.0,-18.0,0.2839579,0.283436,0.4648748
180.0,180.0,-16.0,0.2362500,0.23580614,0.5054197
180.0,180.0,-14.0,0.1929260,0.192543,0.5243817
180.0,180.0,-12.0,0.1558768,0.15554927,0.5329326
180.0,180.0,-10.0,0.1238636,0.123588,0.5366334
180.0,180.0,-8.0,0.0954951,0.09527321,0.5380518
180.0,180.0,-6.0,0.0696766,0.069508,0.5384269
180.0,180.0,-4.0,0.0455755,0.04546267,0.5383878
180.0,180.0,-2.0,0.0225345,0.022477,0.5382604
180.0,180.0,0.0,0.00000000,0.0000000,0.5382022
180.0,180.0,2.0,-0.0225345,-0.022477,0.5382604
180.0,180.0,4.0,-0.0455755,-0.04546267,0.5383878
180.0,180.0,6.0,-0.0696766,-0.069508,0.5384269
180.0,180.0,8.0,-0.0954951,-0.09527321,0.5380518
180.0,180.0,10.0,-0.1238636,-0.123588,0.5366334
180.0,180.0,12.0,-0.1558768,-0.15554927,0.5329326
180.0,180.0,14.0,-0.1929260,-0.192543,0.5243817
180.0,180.0,16.0,-0.2362500,-0.23580614,0.5054197
180.0,180.0,18.0,-0.2839579,-0.283436,0.4648748
180.0,180.0,20.0,-0.3221975,-0.32157623,0.3919122
180.0,190.0,-20.0,0.1848812,0.196295,0.3091236
180.0,190.0,-18.0,0.1715970,0.18220581,0.3363976
180.0,190.0,-16.0,0.1552520,0.164798,0.3603473
180.0,190.0,-14.0,0.1368352,0.14516601,0.3801699
180.0,190.0,-12.0,0.1173037,0.124359,0.3958203
180.0,190.0,-10.0,0.0973679,0.10315404,0.4077298
180.0,190.0,-8.0,0.0774530,0.082005,0.4165002
180.0,190.0,-6.0,0.0577559,0.06112123,0.4227079
180.0,190.0,-4.0,0.0383212,0.040539,0.4268170
180.0,190.0,-2.0,0.0191015,0.02020314,0.4291549
180.0,190.0,0.0,0.00000000,0.000000,0.4299132
180.0,190.0,2.0,-0.0191015,-0.02020314,0.4291549
180.0,190.0,4.0,-0.0383212,-0.040539,0.4268170
180.0,190.0,6.0,-0.0577559,-0.06112123,0.4227079
180.0,190.0,8.0,-0.0774530,-0.082005,0.4165002
180.0,190.0,10.0,-0.0973679,-0.10315404,0.4077298
180.0,190.0,12.0,-0.1173037,-0.124359,0.3958203
180.0,190.0,14.0,-0.1368352,-0.14516601,0.3801699
180.0,190.0,16.0,-0.1552520,-0.164798,0.3603473
180.0,190.0,18.0,-0.1715970,-0.18220581,0.3363976
180.0,190.0,20.0,-0.1848812,-0.196295,0.3091236
180.0,200.0,-20.0,0.1239475,0.13785786,0.2574747
180.0,200.0,-18.0,0.1151936,0.128134,0.2727406
180.0,200.0,-16.0,0.1051347,0.11694931,0.2868469
180.0,200.0,-14.0,0.0939490,0.104504,0.2994939
180.0,200.0,-12.0,0.0818465,0.09103629,0.3104836
180.0,200.0,-10.0,0.0690392,0.076784,0.3197172
180.0,200.0,-8.0,0.0557186,0.06196331,0.3271754
180.0,200.0,-6.0,0.0420439,0.046751,0.3328896
180.0,200.0,-4.0,0.0281398,0.03128855,0.3369139
180.0,200.0,-2.0,0.0141008,0.015677,0.3393026
180.0,200.0,0.0,0.00000000,0.0000000,0.3400942
180.0,200.0,2.0,-0.0141008,-0.015677,0.3393026
180.0,200.0,4.0,-0.0281398,-0.03128855,0.3369139
180.0,200.0,6.0,-0.0420439,-0.046751,0.3328896
180.0,200.0,8.0,-0.0557186,-0.06196331,0.3271754
180.0,200.0,10.0,-0.0690392,-0.076784,0.3197172
180.0,200.0,12.0,-0.0818465,-0.09103629,0.3104836
180.0,200.0,14.0,-0.0939490,-0.104504,0.2994939
180.0,200.0,16.0,-0.1051347,-0.11694931,0.2868469
180.0,200.0,18.0,-0.1151936,-0.128134,0.2727406
180.0,200.0,20.0,-0.1239475,-0.13785786,0.2574747
180.0,210.0,-20.0,0.0874406,0.101929,0.2175346
180.0,210.0,-18.0,0.0809414,0.09435256,0.2271052
180.0,210.0,-16.0,0.0737469,0.085965,0.2360232
180.0,210.0,-14.0,0.0659166,0.07683750,0.2441505
180.0,210.0,-12.0,0.0575236,0.067053,0.2513710
180.0,210.0,-10.0,0.0486496,0.05670915,0.2575936
180.0,210.0,-8.0,0.0393798,0.045903,0.2627511
180.0,210.0,-6.0,0.0297994,0.03473579,0.2667975
180.0,210.0,-4.0,0.0199905,0.023302,0.2697037
180.0,210.0,-2.0,0.0100322,0.01169403,0.2714530
180.0,210.0,0.0,0.00000000,0.000000,0.2720369
180.0,210.0,2.0,-0.0100322,-0.01169403,0.2714530
180.0,210.0,4.0,-0.0199905,-0.023302,0.2697037
180.0,210.0,6.0,-0.0297994,-0.03473579,0.2667975
180.0,210.0,8.0,-0.0393798,-0.045903,0.2627511
180.0,210.0,10.0,-0.0486496,-0.05670915,0.2575936
180.0,210.0,12.0,-0.0575236,-0.067053,0.2513710
180.0,210.0,14.0,-0.0659166,-0.07683750,0.2441505
180.0,210.0,16.0,-0.0737469,-0.085965,0.2360232
180.0,210.0,18.0,-0.0809414,-0.09435256,0.2271052
180.0,210.0,20.0,-0.0874406,-0.101929,0.2175346
180.0,220.0,-20.0,0.0636397,0.07778636,0.1851287
180.0,220.0,-18.0,0.0586331,0.071662,0.1914245
180.0,220.0,-16.0,0.0532234,0.06504802,0.1972810
180.0,220.0,-14.0,0.0474396,0.057977,0.2026244
180.0,220.0,-12.0,0.0413174,0.05049336,0.2073881
180.0,220.0,-10.0,0.0348979,0.042647,0.2115140
180.0,220.0,-8.0,0.0282261,0.03449313,0.2149535
180.0,220.0,-6.0,0.0213500,0.026089,0.2176676
180.0,220.0,-4.0,0.0143195,0.01749851,0.2196268
180.0,220.0,-2.0,0.0071856,0.008780,0.2208103
180.0,220.0,0.0,0.00000000,0.0000000,0.2212062
180.0,220.0,2.0,-0.0071856,-0.008780,0.2208103
180.0,220.0,4.0,-0.0143195,-0.01749851,0.2196268
180.0,220.0,6.0,-0.0213500,-0.026089,0.2176676
180.0,220.0,8.0,-0.0282261,-0.03449313,0.2149535
180.0,220.0,10.0,-0.0348979,-0.042647,0.2115140
180.0,220.0,12.0,-0.0413174,-0.05049336,0.2073881
180.0,220.0,14.0,-0.0474396,-0.057977,0.2026244
180.0,220.0,16.0,-0.0532234,-0.06504802,0.1972810
180.0,220.0,18.0,-0.0586331,-0.071662,0.1914245
180.0,220.0,20.0,-0.0636397,-0.07778636,0.1851287
180.0,230.0,-20.0,0.0475210,0.060882,0.1583755
180.0,230.0,-18.0,0.0435948,0.05584761,0.1626463
180.0,230.0,-16.0,0.0394250,0.050502,0.1666017
180.0,230.0,-14.0,0.0350292,0.04486861,0.1701997
180.0,230.0,-12.0,0.0304281,0.038973,0.1734012
180.0,230.0,-10.0,0.0256455,0.03284591,0.1761714
180.0,230.0,-8.0,0.0207079,0.026520,0.1784801
180.0,230.0,-6.0,0.0156437,0.02003466,0.1803021
180.0,230.0,-4.0,0.0104832,0.013425,0.1816178
180.0,230.0,-2.0,0.0052579,0.00673355,0.1824130
180.0,230.0,0.0,0.00000000,0.000000,0.1826790
180.0,230.0,2.0,-0.0052579,-0.00673355,0.1824130
180.0,230.0,4.0,-0.0104832,-0.013425,0.1816178
180.0,230.0,6.0,-0.0156437,-0.02003466,0.1803021
180.0,230.0,8.0,-0.0207079,-0.026520,0.1784801
180.0,230.0,10.0,-0.0256455,-0.03284591,0.1761714
180.0,230.0,12.0,-0.0304281,-0.038973,0.1734012
180.0,230.0,14.0,-0.0350292,-0.04486861,0.1701997
180.0,230.0,16.0,-0.0394250,-0.050502,0.1666017
180.0,230.0,18.0,-0.0435948,-0.05584761,0.1626463
180.0,230.0,20.0,-0.0475210,-0.060882,0.1583755
180.0,240.0,-20.0,0.0363056,0.04873424,0.1360499
180.0,240.0,-18.0,0.0331860,0.044541,0.1390226
180.0,240.0,-16.0,0.0299153,0.04014779,0.1417627
180.0,240.0,-14.0,0.0265046,0.035567,0.1442454
180.0,240.0,-12.0,0.0229670,0.03081782,0.1464474
180.0,240.0,-10.0,0.0193175,0.025919,0.1483478
180.0,240.0,-8.0,0.0155722,0.02089287,0.1499286
180.0,240.0,-6.0,0.0117489,0.015762,0.1511744
180.0,240.0,-4.0,0.0078660,0.01055296,0.1520730
180.0,240.0,-2.0,0.0039431,0.005289,0.1526158
180.0,240.0,0.0,0.00000000,0.0000000,0.1527973
180.0,240.0,2.0,-0.0039431,-0.005289,0.1526158
180.0,240.0,4.0,-0.0078660,-0.01055296,0.1520730
180.0,240.0,6.0,-0.0117489,-0.015762,0.1511744
180.0,240.0,8.0,-0.0155722,-0.02089287,0.1499286
180.0,240.0,10.0,-0.0193175,-0.025919,0.1483478
180.0,240.0,12.0,-0.0229670,-0.03081782,0.1464474
180.0,240.0,14.0,-0.0265046,-0.035567,0.1442454
180.0,240.0,16.0,-0.0299153,-0.04014778,0.1417627
180.0,240.0,18.0,-0.0331860,-0.044541,0.1390226
180.0,240.0,20.0,-0.0363056,-0.04873424,0.1360499
180.0,250.0,-20.0,0.0283056,0.039812,0.1172345
180.0,250.0,-18.0,0.0257979,0.03628011,0.1193537
180.0,250.0,-16.0,0.0231939,0.032613,0.1212986
180.0,250.0,-14.0,0.0205014,0.02882449,0.1230541
180.0,250.0,-12.0,0.0177289,0.024923,0.1246060
180.0,250.0,-10.0,0.0148858,0.02092525,0.1259418
180.0,250.0,-8.0,0.0119827,0.016843,0.1270504
180.0,250.0,-6.0,0.0090307,0.01269302,0.1279226
180.0,250.0,-4.0,0.0060414,0.008491,0.1285509
180.0,250.0,-2.0,0.0030270,0.00425432,0.1289300
180.0,250.0,0.0,0.00000000,0.000000,0.1290568
180.0,250.0,2.0,-0.0030270,-0.00425432,0.1289300
180.0,250.0,4.0,-0.0060414,-0.008491,0.1285509
180.0,250.0,6.0,-0.0090307,-0.01269302,0.1279226
180.0,250.0,8.0,-0.0119827,-0.016843,0.1270504
180.0,250.0,10.0,-0.0148858,-0.02092525,0.1259418
180.0,250.0,12.0,-0.0177289,-0.024923,0.1246060
180.0,250.0,14.0,-0.0205014,-0.02882449,0.1230541
180.0,250.0,16.0,-0.0231939,-0.032613,0.1212986
180.0,250.0,18.0,-0.0257979,-0.03628011,0.1193537
180.0,250.0,20.0,-0.0283056,-0.039812,0.1172345
190.0,-250.0,-20.0,0.0256019,-0.034223,0.1065906
190.0,-250.0,-18.0,0.0232932,-0.03113366,0.1083116
190.0,-250.0,-16.0,0.0209091,-0.027943,0.1098862
190.0,-250.0,-14.0,0.0184557,-0.02466254,0.1113035
190.0,-250.0,-12.0,0.0159401,-0.021299,0.1125535
190.0,-250.0,-10.0,0.0133699,-0.01786329,0.1136271
190.0,-250.0,-8.0,0.0107531,-0.014366,0.1145166
190.0,-250.0,-6.0,0.0080984,-0.01081905,0.1152154
190.0,-250.0,-4.0,0.0054151,-0.007234,0.1157183
190.0,-250.0,-2.0,0.0027124,-0.00362342,0.1160216
190.0,-250.0,0.0,0.00000000,-0.000000,0.1161229
190.0,-250.0,2.0,-0.0027124,0.00362342,0.1160216
190.0,-250.0,4.0,-0.0054151,0.007234,0.1157183
190.0,-250.0,6.0,-0.0080984,0.01081905,0.1152154
190.0,-250.0,8.0,-0.0107531,0.014366,0.1145166
190.0,-250.0,10.0,-0.0133699,0.01786329,0.1136271
190.0,-250.0,12.0,-0.0159401,0.021299,0.1125535
190.0,-250.0,14.0,-0.0184557,0.02466254,0.1113035
190.0,-250.0,16.0,-0.0209091,0.027943,0.1098862
190.0,-250.0,18.0,-0.0232932,0.03113366,0.1083116
190.0,-250.0,20.0,-0.0256019,0.034223,0.1065906
190.0,-240.0,-20.0,0.0321901,-0.04107835,0.1230004
190.0,-240.0,-18.0,0.0293565,-0.037458,0.1253482
190.0,-240.0,-16.0,0.0264080,-0.03369282,0.1275040
190.0,-240.0,-14.0,0.0233537,-0.029793,0.1294507
190.0,-240.0,-12.0,0.0202039,-0.02577313,0.1311723
190.0,-240.0,-10.0,0.0169700,-0.021646,0.1326545
190.0,-240.0,-8.0,0.0136643,-0.01742895,0.1338848
190.0,-240.0,-6.0,0.0103003,-0.013137,0.1348529
190.0,-240.0,-4.0,0.0068918,-0.00878997,0.1355504
190.0,-240.0,-2.0,0.0034534,-0.004404,0.1359714
190.0,-240.0,0.0,0.00000000,-0.0000000,0.1361121
190.0,-240.0,2.0,-0.0034534,0.004404,0.1359714
190.0,-240.0,4.0,-0.0068918,0.00878997,0.1355504
190.0,-240.0,6.0,-0.0103003,0.013137,0.1348529
190.0,-240.0,8.0,-0.0136643,0.01742895,0.1338848
190.0,-240.0,10.0,-0.0169700,0.021646,0.1326545
190.0,-240.0,12.0,-0.0202039,0.02577313,0.1311723
